sale_id,sale_date,generation,year,mileage_km,condition_grade,modifications,auction_house,country,final_price_usd,engine_code,transmission,color
SALE_00697,2022-01-13,R32,1992,108500,A,stock,Barrett-Jackson,UK,36604.28,RB26DETT,Manual,White
SALE_00698,2019-02-08,R32,1991,79199,C,stock,Bonhams,Australia,27724.98,RB26DETT,Manual,Black
SALE_00699,2022-02-27,R34,2001,100949,B,modified,Cars & Bids,UK,81519.6,RB26DETT,Manual,Midnight Purple
SALE_00700,2024-04-23,R32,1991,95198,D,modified,Barrett-Jackson,Australia,22677.69,RB26DETT,Manual,Bayside Blue
SALE_00701,2020-12-04,R32,1992,92880,B,stock,Mecum,Japan,36973.37,RB26DETT,Manual,Bayside Blue
SALE_00702,2022-09-07,R34,2000,49095,B,stock,Bonhams,Canada,131601.23,RB26DETT,Manual,Silver
SALE_00703,2021-09-13,R32,1990,60367,C,stock,Barrett-Jackson,Japan,31438.96,RB26DETT,Manual,Midnight Purple
SALE_00704,2020-10-03,R34,1999,127913,C,stock,Mecum,Australia,57173.92,RB26DETT,Automatic,Silver
SALE_00705,2025-09-06,R33,1996,69607,A,stock,Cars & Bids,Canada,45991.34,RB26DETT,Manual,Red
SALE_00706,2025-03-13,R32,1989,38511,B,stock,Barrett-Jackson,UK,39069.61,RB26DETT,Manual,Black
SALE_00707,2021-12-13,R34,2000,125561,C,modified,Cars & Bids,Australia,64802.45,RB26DETT,Manual,Midnight Purple
SALE_00708,2024-02-17,R32,1993,60778,A,stock,Mecum,Japan,60878.12,RB26DETT,Manual,Red
SALE_00709,2025-03-13,R33,1995,62090,C,stock,Cars & Bids,Japan,33336.04,RB26DETT,Automatic,Silver
SALE_00710,2018-11-01,R32,1991,45294,C,modified,Bring a Trailer,Canada,35080.31,RB26DETT,Manual,Bayside Blue
SALE_00711,2019-07-18,R32,1991,62580,A,stock,Bring a Trailer,USA,44455.87,RB26DETT,Manual,Black
SALE_00712,2019-09-11,R34,2002,53636,B,modified,Mecum,USA,117497.15,RB26DETT,Manual,Red
SALE_00713,2023-02-11,R32,1990,68987,B,stock,Bring a Trailer,Japan,37766.27,RB26DETT,Manual,Silver
SALE_00714,2025-02-25,R32,1990,96986,B,stock,Barrett-Jackson,USA,36019.19,RB26DETT,Manual,Silver
SALE_00715,2023-06-22,R34,2000,97043,B,stock,Bonhams,Australia,81802.25,RB26DETT,Manual,Red
SALE_00716,2024-03-09,R33,1997,92454,C,stock,Bring a Trailer,USA,34052.81,RB26DETT,Manual,Silver
SALE_00717,2023-12-09,R33,1995,57191,B,stock,Cars & Bids,USA,59363.37,RB26DETT,Manual,Bayside Blue
SALE_00718,2018-03-12,R34,2002,34552,C,modified,Barrett-Jackson,Canada,84965.34,RB26DETT,Automatic,White
SALE_00719,2019-03-15,R32,1990,129301,B,stock,Bonhams,Australia,30556.9,RB26DETT,Automatic,Midnight Purple
SALE_00720,2020-09-14,R33,1995,69722,B,modified,Bring a Trailer,Canada,37885.99,RB26DETT,Manual,Midnight Purple
SALE_00721,2020-10-30,R33,1998,58548,B,modified,Mecum,Canada,44001.15,RB26DETT,Manual,Silver
SALE_00722,2018-11-20,R33,1997,66739,B,stock,Barrett-Jackson,UK,52011.69,RB26DETT,Manual,Black
SALE_00723,2024-05-03,R33,1995,65574,B,stock,Barrett-Jackson,Australia,49908.87,RB26DETT,Manual,Black
SALE_00724,2025-09-02,R33,1996,41505,B,modified,Mecum,Japan,57479.34,RB26DETT,Manual,White
SALE_00725,2022-07-19,R33,1995,88415,C,stock,Bring a Trailer,USA,39636.86,RB26DETT,Manual,Bayside Blue
SALE_00726,2023-05-04,R33,1997,60550,A,stock,Cars & Bids,Australia,51255.25,RB26DETT,Manual,Silver
SALE_00727,2019-12-03,R32,1990,86142,B,stock,Bring a Trailer,USA,39321.02,RB26DETT,Manual,Red
SALE_00728,2025-03-26,R34,2001,87896,D,modified,Bring a Trailer,Australia,58439.38,RB26DETT,Manual,Black
SALE_00729,2023-12-04,R34,2002,87059,D,stock,Barrett-Jackson,Canada,61122.06,RB26DETT,Manual,Bayside Blue
SALE_00730,2025-10-06,R33,1998,66129,B,stock,Bring a Trailer,Japan,51152.25,RB26DETT,Manual,Midnight Purple
SALE_00731,2018-07-10,R32,1994,50249,D,modified,Bonhams,Australia,25340.7,RB26DETT,Manual,White
SALE_00732,2024-04-27,R32,1992,75103,A,stock,Bring a Trailer,UK,47632.59,RB26DETT,Manual,Silver
SALE_00733,2018-03-06,R32,1993,68349,A,modified,Bring a Trailer,Japan,42266.68,RB26DETT,Manual,White
SALE_00734,2025-12-29,R33,1995,34631,A,stock,Mecum,Canada,56438.19,RB26DETT,Manual,Midnight Purple
SALE_00735,2019-10-28,R33,1998,74605,D,modified,Cars & Bids,USA,31314.44,RB26DETT,Automatic,White
SALE_00736,2022-05-13,R34,2000,75230,B,stock,Bonhams,Japan,96426.35,RB26DETT,Manual,Silver
SALE_00737,2019-07-28,R34,2001,97864,C,stock,Bonhams,UK,69334.88,RB26DETT,Manual,Black
SALE_00738,2021-11-17,R32,1992,76023,B,stock,Bring a Trailer,Canada,35854.71,RB26DETT,Manual,Red
SALE_00739,2020-08-08,R33,1995,59712,C,stock,Bring a Trailer,USA,37985.23,RB26DETT,Manual,Black
SALE_00740,2024-11-19,R33,1997,92766,A,stock,Bring a Trailer,UK,46697.42,RB26DETT,Manual,Silver
SALE_00741,2018-05-02,R34,1999,61770,B,modified,Bonhams,Australia,98486.26,RB26DETT,Manual,White
SALE_00742,2020-07-23,R33,1996,99084,B,modified,Barrett-Jackson,Australia,33492.69,RB26DETT,Manual,Black
SALE_00743,2022-11-04,R34,2001,84621,B,stock,Barrett-Jackson,Canada,94445.55,RB26DETT,Automatic,Black
SALE_00744,2022-04-06,R34,2002,133576,B,modified,Mecum,Canada,77028.04,RB26DETT,Manual,Red
SALE_00745,2020-10-06,R33,1997,64556,C,stock,Bring a Trailer,Canada,39605.12,RB26DETT,Manual,White
SALE_00746,2019-09-24,R33,1998,98754,A,stock,Bring a Trailer,USA,49893.89,RB26DETT,Manual,White
SALE_00747,2022-05-15,R34,2002,24141,B,modified,Cars & Bids,Japan,122162.45,RB26DETT,Manual,Red
SALE_00748,2019-01-10,R32,1994,134898,D,stock,Barrett-Jackson,UK,20431.55,RB26DETT,Manual,Bayside Blue
SALE_00749,2022-01-14,R32,1991,74738,D,stock,Bring a Trailer,UK,26338.43,RB26DETT,Manual,Black
SALE_00750,2018-12-24,R34,2000,56853,C,stock,Barrett-Jackson,USA,82516.14,RB26DETT,Manual,Midnight Purple
SALE_00751,2024-03-31,R34,2000,77065,B,stock,Mecum,Australia,89397.04,RB26DETT,Manual,Black
SALE_00752,2019-02-28,R34,1999,87557,B,modified,Bonhams,Canada,82458.86,RB26DETT,Automatic,Black
SALE_00753,2024-03-20,R32,1994,81880,B,modified,Bring a Trailer,USA,36157.89,RB26DETT,Manual,White
SALE_00754,2021-08-21,R34,2002,27748,D,stock,Bring a Trailer,Canada,79249.67,RB26DETT,Manual,Silver
SALE_00755,2022-08-22,R32,1993,96618,B,modified,Cars & Bids,USA,35771.31,RB26DETT,Manual,White
SALE_00756,2024-04-10,R33,1995,94821,B,stock,Cars & Bids,USA,33524.74,RB26DETT,Manual,Red
SALE_00757,2019-11-26,R32,1994,103935,D,stock,Mecum,Canada,18776.35,RB26DETT,Manual,Silver
SALE_00758,2021-01-06,R34,2001,138628,D,modified,Cars & Bids,Japan,59228.46,RB26DETT,Manual,Midnight Purple
SALE_00759,2019-08-21,R33,1996,112758,D,stock,Barrett-Jackson,UK,27606.55,RB26DETT,Manual,Black
SALE_00760,2021-02-04,R33,1998,64472,B,stock,Bring a Trailer,Japan,48683.05,RB26DETT,Manual,Black
SALE_00761,2018-11-12,R32,1994,61674,B,stock,Cars & Bids,UK,40910.85,RB26DETT,Manual,Black
SALE_00762,2025-01-04,R34,2002,85321,C,stock,Barrett-Jackson,UK,64301.44,RB26DETT,Manual,Midnight Purple
SALE_00763,2020-03-11,R32,1993,28488,A,stock,Cars & Bids,Canada,51040.17,RB26DETT,Manual,Silver
SALE_00764,2021-06-01,R33,1996,86751,C,modified,Cars & Bids,USA,33814.48,RB26DETT,Manual,Midnight Purple
SALE_00765,2024-12-15,R33,1997,54918,A,stock,Bring a Trailer,Australia,62565.13,RB26DETT,Manual,White
SALE_00766,2021-10-03,R34,2000,87722,B,stock,Cars & Bids,UK,86148.62,RB26DETT,Manual,Black
SALE_00767,2021-05-15,R34,2002,23374,B,modified,Cars & Bids,Canada,110112.58,RB26DETT,Manual,Midnight Purple
SALE_00768,2020-04-02,R34,2000,92378,A,modified,Barrett-Jackson,Canada,93867.72,RB26DETT,Manual,Red
SALE_00769,2022-06-20,R32,1992,77956,B,stock,Cars & Bids,UK,37704.05,RB26DETT,Automatic,Midnight Purple
SALE_00770,2025-10-17,R32,1994,77614,A,stock,Barrett-Jackson,UK,33712.55,RB26DETT,Automatic,Red
SALE_00771,2021-08-27,R32,1990,75828,A,stock,Cars & Bids,Canada,46084.48,RB26DETT,Automatic,Midnight Purple
SALE_00772,2022-02-04,R32,1992,34446,B,modified,Cars & Bids,UK,41328.42,RB26DETT,Manual,Black
SALE_00773,2024-08-22,R34,2002,67292,C,stock,Bring a Trailer,Canada,74622.53,RB26DETT,Manual,Midnight Purple
SALE_00774,2024-03-03,R33,1998,73268,B,stock,Bonhams,Japan,51932.39,RB26DETT,Manual,Red
SALE_00775,2020-05-08,R33,1998,125988,C,modified,Bring a Trailer,Australia,28288.83,RB26DETT,Manual,Red
SALE_00776,2018-10-11,R34,2002,99387,D,modified,Cars & Bids,UK,51342.92,RB26DETT,Manual,Red
SALE_00777,2025-02-07,R32,1991,57124,C,stock,Cars & Bids,Australia,35506.55,RB26DETT,Manual,Midnight Purple
SALE_00778,2025-05-21,R34,2002,84826,B,stock,Barrett-Jackson,Japan,92073.16,RB26DETT,Manual,White
SALE_00779,2018-10-30,R33,1998,73985,B,stock,Mecum,Australia,39136.51,RB26DETT,Automatic,Black
SALE_00780,2024-07-12,R33,1996,66465,A,stock,Cars & Bids,Canada,60999.79,RB26DETT,Manual,Black
SALE_00781,2025-10-04,R34,2001,18913,B,stock,Cars & Bids,Canada,124148.19,RB26DETT,Manual,Silver
SALE_00782,2022-01-12,R34,2001,64899,B,stock,Cars & Bids,Canada,96289.38,RB26DETT,Automatic,Bayside Blue
SALE_00783,2018-12-15,R33,1997,111053,B,stock,Bonhams,Canada,39462.55,RB26DETT,Manual,Red
SALE_00784,2025-06-15,R33,1997,79925,B,stock,Bring a Trailer,Japan,50762.11,RB26DETT,Manual,Red
SALE_00785,2024-11-14,R34,2001,8850,A,stock,Barrett-Jackson,Japan,177824.79,RB26DETT,Automatic,Red
SALE_00786,2025-08-06,R34,2002,38627,B,stock,Bring a Trailer,Canada,124858.44,RB26DETT,Manual,Red
SALE_00787,2019-03-10,R34,2001,97277,B,modified,Cars & Bids,UK,83725.21,RB26DETT,Manual,Black
SALE_00788,2020-06-28,R32,1989,72851,B,modified,Bring a Trailer,USA,33674.09,RB26DETT,Manual,White
SALE_00789,2024-07-05,R34,2000,112401,C,modified,Bonhams,Canada,68997.92,RB26DETT,Automatic,Silver
SALE_00790,2022-03-13,R32,1991,102569,B,stock,Bonhams,Japan,35186.98,RB26DETT,Manual,Black
SALE_00791,2024-08-07,R34,2001,63754,B,modified,Cars & Bids,Australia,98184.81,RB26DETT,Manual,Red
SALE_00792,2018-04-11,R33,1995,76529,C,modified,Bonhams,Japan,40133.78,RB26DETT,Manual,White
SALE_00793,2022-08-31,R33,1995,69474,B,modified,Cars & Bids,USA,38143.44,RB26DETT,Manual,White
SALE_00794,2019-08-04,R34,2002,75005,C,stock,Bring a Trailer,USA,81851.68,RB26DETT,Manual,Red
SALE_00795,2023-02-09,R32,1993,26565,A,modified,Barrett-Jackson,UK,40014.71,RB26DETT,Manual,White
SALE_00796,2021-11-27,R32,1991,57962,C,stock,Mecum,Canada,27395.32,RB26DETT,Manual,Black
SALE_00797,2025-10-24,R33,1995,73624,B,stock,Cars & Bids,USA,52456.16,RB26DETT,Manual,Black
SALE_00798,2021-05-14,R34,1999,99227,A,stock,Cars & Bids,UK,103553.87,RB26DETT,Automatic,Bayside Blue
SALE_00799,2021-11-06,R33,1995,118029,B,stock,Bring a Trailer,USA,39422.39,RB26DETT,Manual,Bayside Blue
SALE_00800,2020-09-26,R32,1990,31061,C,modified,Bring a Trailer,Japan,35047.02,RB26DETT,Manual,Red
SALE_00801,2019-10-18,R34,2000,53922,A,modified,Bonhams,Japan,119363.99,RB26DETT,Automatic,Silver
SALE_00802,2023-03-08,R34,2000,15678,B,stock,Barrett-Jackson,Canada,126859.31,RB26DETT,Manual,Black
SALE_00803,2020-01-26,R34,2000,105374,A,modified,Mecum,Australia,96249.25,RB26DETT,Automatic,Red
SALE_00804,2018-04-30,R32,1989,78564,A,modified,Mecum,Australia,38375.77,RB26DETT,Manual,Black
SALE_00805,2024-08-22,R34,2001,63984,B,modified,Bonhams,Japan,98168.72,RB26DETT,Manual,Black
SALE_00806,2025-11-26,R32,1991,99947,B,modified,Cars & Bids,Australia,29439.25,RB26DETT,Manual,Bayside Blue
SALE_00807,2025-11-22,R33,1995,55844,B,stock,Mecum,Japan,56153.88,RB26DETT,Automatic,White
SALE_00808,2024-01-09,R32,1989,106055,B,modified,Bring a Trailer,Canada,25644.49,RB26DETT,Manual,Bayside Blue
SALE_00809,2020-03-18,R34,1999,40244,B,modified,Mecum,UK,113303.65,RB26DETT,Manual,White
SALE_00810,2025-07-10,R33,1998,62326,A,stock,Cars & Bids,USA,52909.74,RB26DETT,Manual,White
SALE_00811,2021-07-07,R33,1995,74585,B,modified,Cars & Bids,Canada,39984.87,RB26DETT,Manual,Red
SALE_00812,2022-05-27,R33,1998,120399,B,modified,Bonhams,Australia,31005.57,RB26DETT,Manual,Silver
SALE_00813,2021-12-12,R33,1997,92686,A,stock,Bonhams,USA,38813.59,RB26DETT,Manual,White
SALE_00814,2025-07-22,R32,1994,138337,A,stock,Cars & Bids,Canada,32817.23,RB26DETT,Automatic,Midnight Purple
SALE_00815,2018-12-14,R32,1989,83812,B,stock,Barrett-Jackson,Canada,35919.21,RB26DETT,Manual,Silver
SALE_00816,2020-09-04,R33,1997,53435,B,modified,Mecum,UK,47849.52,RB26DETT,Automatic,Bayside Blue
SALE_00817,2022-03-10,R32,1989,76985,B,modified,Barrett-Jackson,USA,36536.96,RB26DETT,Manual,Midnight Purple
SALE_00818,2022-09-10,R34,2001,110919,C,stock,Mecum,Canada,64519.42,RB26DETT,Manual,Black
SALE_00819,2022-04-21,R32,1991,47894,B,stock,Bonhams,Japan,49684.02,RB26DETT,Manual,Silver
SALE_00820,2025-02-16,R34,2001,131925,A,stock,Cars & Bids,Japan,88187.78,RB26DETT,Manual,Black
SALE_00821,2019-11-15,R33,1995,64801,A,stock,Bonhams,Japan,52749.35,RB26DETT,Manual,Silver
SALE_00822,2020-02-06,R33,1996,73984,B,stock,Cars & Bids,UK,42617.38,RB26DETT,Manual,Midnight Purple
SALE_00823,2018-08-08,R34,2001,63008,A,stock,Barrett-Jackson,Australia,126379.46,RB26DETT,Manual,Silver
SALE_00824,2019-07-14,R33,1996,55927,B,stock,Barrett-Jackson,USA,47301.83,RB26DETT,Manual,Black
SALE_00825,2023-09-02,R34,2001,120922,A,stock,Mecum,Australia,80072.62,RB26DETT,Manual,Silver
SALE_00826,2023-07-08,R34,2000,108932,B,stock,Cars & Bids,Australia,86508.23,RB26DETT,Automatic,Red
SALE_00827,2019-11-17,R34,2002,129051,B,stock,Cars & Bids,Australia,87510.89,RB26DETT,Manual,Black
SALE_00828,2020-06-22,R32,1994,68304,B,stock,Bring a Trailer,Canada,32949.47,RB26DETT,Manual,Bayside Blue
SALE_00829,2020-07-09,R34,2001,72031,C,stock,Barrett-Jackson,USA,93317.8,RB26DETT,Manual,White
SALE_00830,2023-02-17,R32,1990,110546,A,modified,Bonhams,UK,26675.12,RB26DETT,Manual,Midnight Purple
SALE_00831,2023-09-24,R32,1993,53380,C,stock,Bonhams,Australia,35349.38,RB26DETT,Manual,Silver
SALE_00832,2021-01-02,R32,1992,83909,B,modified,Bring a Trailer,Canada,31927.68,RB26DETT,Manual,Bayside Blue
SALE_00833,2018-06-20,R33,1995,36592,B,stock,Bonhams,UK,52869.04,RB26DETT,Automatic,Silver
SALE_00834,2022-10-08,R33,1995,68032,C,modified,Cars & Bids,Canada,34310.41,RB26DETT,Manual,Midnight Purple
SALE_00835,2018-05-13,R33,1995,38217,B,stock,Bring a Trailer,Japan,55279.33,RB26DETT,Automatic,White
SALE_00836,2018-12-23,R32,1994,102363,B,modified,Cars & Bids,UK,30923.64,RB26DETT,Manual,White
SALE_00837,2020-05-09,R32,1989,52686,C,stock,Cars & Bids,USA,40966.26,RB26DETT,Manual,Midnight Purple
SALE_00838,2024-11-04,R33,1995,71156,A,modified,Bonhams,UK,46087.87,RB26DETT,Manual,Red
SALE_00839,2019-07-25,R33,1997,94407,A,modified,Cars & Bids,Japan,43030.3,RB26DETT,Manual,Silver
SALE_00840,2024-05-24,R34,2001,53723,B,stock,Mecum,Japan,112037.5,RB26DETT,Manual,Bayside Blue
SALE_00841,2024-09-10,R32,1994,106926,A,stock,Barrett-Jackson,Canada,39474.62,RB26DETT,Manual,White
SALE_00842,2025-11-23,R33,1996,73885,A,modified,Bonhams,Japan,54364.28,RB26DETT,Manual,White
SALE_00843,2020-12-31,R32,1990,108539,A,stock,Barrett-Jackson,UK,37412.14,RB26DETT,Manual,Silver
SALE_00844,2022-08-13,R33,1995,89344,C,stock,Bonhams,USA,33910.29,RB26DETT,Manual,Midnight Purple
SALE_00845,2019-06-04,R32,1991,76308,C,stock,Bring a Trailer,UK,31619.55,RB26DETT,Automatic,Red
SALE_00846,2025-12-23,R34,2002,45675,C,stock,Mecum,Japan,91229.7,RB26DETT,Manual,Midnight Purple
SALE_00847,2022-05-28,R34,1999,82438,A,stock,Barrett-Jackson,Japan,113873.8,RB26DETT,Manual,Red
SALE_00848,2025-02-03,R33,1996,86886,B,stock,Cars & Bids,Japan,44954.68,RB26DETT,Manual,Silver
SALE_00849,2023-01-26,R34,2001,85960,C,stock,Barrett-Jackson,Australia,80244.58,RB26DETT,Manual,Black
SALE_00850,2023-10-13,R33,1997,96044,A,modified,Bring a Trailer,USA,50415.65,RB26DETT,Manual,Black
SALE_00851,2023-06-23,R32,1991,48616,C,stock,Barrett-Jackson,UK,35222.12,RB26DETT,Manual,Black
SALE_00852,2019-01-17,R34,2002,94239,B,stock,Barrett-Jackson,Canada,101161.19,RB26DETT,Manual,Bayside Blue
SALE_00853,2023-12-30,R33,1998,5000,C,stock,Cars & Bids,UK,49175.97,RB26DETT,Manual,Bayside Blue
SALE_00854,2020-05-17,R33,1996,53510,A,modified,Cars & Bids,Japan,51655.99,RB26DETT,Automatic,Black
SALE_00855,2021-03-07,R34,2002,63957,B,stock,Cars & Bids,UK,106309.75,RB26DETT,Manual,White
SALE_00856,2019-06-19,R32,1993,103435,C,stock,Barrett-Jackson,Canada,24484.74,RB26DETT,Automatic,Silver
SALE_00857,2025-08-27,R33,1998,67640,A,stock,Bonhams,Australia,45652.76,RB26DETT,Automatic,White
SALE_00858,2025-01-08,R33,1995,99367,B,stock,Bring a Trailer,USA,42549.91,RB26DETT,Manual,Bayside Blue
SALE_00859,2019-10-10,R33,1995,62958,A,stock,Cars & Bids,USA,61944.34,RB26DETT,Manual,Bayside Blue
SALE_00860,2022-10-19,R34,2000,34840,C,stock,Cars & Bids,Australia,98654.65,RB26DETT,Manual,Bayside Blue
SALE_00861,2021-05-21,R32,1990,69842,C,stock,Mecum,Japan,33238.02,RB26DETT,Manual,Red
SALE_00862,2025-05-05,R32,1991,144486,B,stock,Mecum,UK,34056.36,RB26DETT,Automatic,Bayside Blue
SALE_00863,2022-03-04,R33,1995,79679,B,modified,Barrett-Jackson,UK,37628.42,RB26DETT,Manual,Bayside Blue
SALE_00864,2025-01-06,R34,2000,122819,B,stock,Mecum,USA,80369.58,RB26DETT,Manual,Black
SALE_00865,2025-05-08,R34,2001,119740,C,stock,Barrett-Jackson,Japan,67290.05,RB26DETT,Manual,Black
SALE_00866,2020-05-24,R33,1997,79135,A,stock,Bring a Trailer,USA,47497.31,RB26DETT,Automatic,Bayside Blue
SALE_00867,2024-08-28,R34,1999,76826,A,modified,Cars & Bids,USA,110946.75,RB26DETT,Manual,Midnight Purple
SALE_00868,2022-12-28,R33,1998,106063,A,stock,Mecum,Canada,40225.86,RB26DETT,Manual,Red
SALE_00869,2021-11-08,R34,2001,88538,C,stock,Bring a Trailer,USA,86397.33,RB26DETT,Manual,Red
SALE_00870,2019-06-26,R34,1999,87433,A,stock,Bring a Trailer,Australia,119898.83,RB26DETT,Manual,Red
SALE_00871,2022-04-19,R33,1996,18366,D,modified,Cars & Bids,USA,45899.46,RB26DETT,Manual,Midnight Purple
SALE_00872,2021-07-07,R34,2000,5000,B,modified,Bring a Trailer,USA,155878.24,RB26DETT,Manual,Bayside Blue
SALE_00873,2022-04-17,R33,1995,81277,C,stock,Barrett-Jackson,UK,41249.84,RB26DETT,Manual,Midnight Purple
SALE_00874,2023-12-13,R34,2002,71719,B,stock,Mecum,Japan,107733.07,RB26DETT,Manual,Bayside Blue
SALE_00875,2025-04-16,R32,1994,37644,B,stock,Bonhams,USA,44584.98,RB26DETT,Manual,Silver
SALE_00876,2020-05-22,R33,1995,172305,B,stock,Mecum,Australia,40249.78,RB26DETT,Manual,White
SALE_00877,2025-09-13,R32,1993,70543,D,stock,Mecum,Australia,25322.1,RB26DETT,Manual,Silver
SALE_00878,2019-02-16,R34,2001,73336,A,stock,Cars & Bids,Japan,115431.94,RB26DETT,Manual,Bayside Blue
SALE_00879,2022-04-22,R34,2001,54428,A,modified,Mecum,USA,127136.82,RB26DETT,Manual,Silver
SALE_00880,2019-07-27,R32,1992,28566,C,modified,Barrett-Jackson,Australia,35248.21,RB26DETT,Manual,White
SALE_00881,2018-12-12,R32,1992,79846,A,stock,Mecum,UK,39107.89,RB26DETT,Manual,Red
SALE_00882,2024-09-23,R34,1999,84546,B,stock,Mecum,Canada,81593.09,RB26DETT,Manual,Silver
SALE_00883,2018-04-20,R33,1998,65104,A,stock,Bonhams,UK,48862.9,RB26DETT,Manual,Red
SALE_00884,2024-10-21,R34,2000,81462,B,stock,Barrett-Jackson,Japan,83000.78,RB26DETT,Manual,Silver
SALE_00885,2022-05-24,R33,1996,92628,C,modified,Bonhams,Japan,36865.82,RB26DETT,Automatic,Red
SALE_00886,2023-07-21,R34,2000,101738,B,stock,Barrett-Jackson,USA,85135.43,RB26DETT,Manual,Midnight Purple
SALE_00887,2023-08-09,R32,1989,66543,B,stock,Cars & Bids,USA,41218.32,RB26DETT,Manual,Midnight Purple
SALE_00888,2018-02-19,R32,1992,144351,C,modified,Bonhams,USA,25974.15,RB26DETT,Manual,Silver
SALE_00889,2022-05-04,R32,1994,38606,B,modified,Barrett-Jackson,UK,41261.24,RB26DETT,Manual,Midnight Purple
SALE_00890,2024-02-16,R34,2001,109480,B,modified,Bonhams,Australia,70717.53,RB26DETT,Manual,White
SALE_00891,2018-03-10,R33,1996,121955,C,stock,Mecum,Australia,33494.12,RB26DETT,Manual,Bayside Blue
SALE_00892,2020-12-09,R33,1995,52485,B,modified,Bonhams,USA,52458.76,RB26DETT,Manual,Bayside Blue
SALE_00893,2022-06-19,R34,2000,111857,D,modified,Mecum,USA,52448.41,RB26DETT,Automatic,Bayside Blue
SALE_00894,2025-12-28,R34,2001,60329,C,stock,Bonhams,UK,84654.56,RB26DETT,Manual,Red
SALE_00895,2025-11-14,R33,1997,48104,B,stock,Bonhams,Australia,52484.06,RB26DETT,Manual,Black
SALE_00896,2024-01-07,R33,1997,64679,B,modified,Cars & Bids,USA,51658.23,RB26DETT,Manual,Red
SALE_00897,2021-02-10,R32,1992,88194,B,stock,Bonhams,Canada,31181.41,RB26DETT,Manual,Midnight Purple
SALE_00898,2023-09-26,R34,1999,17019,A,stock,Bring a Trailer,UK,149224.07,RB26DETT,Automatic,Bayside Blue
SALE_00899,2021-08-31,R33,1998,69351,D,stock,Mecum,Japan,34638.05,RB26DETT,Manual,Silver
SALE_00900,2025-04-15,R33,1996,58792,A,stock,Cars & Bids,Canada,57582.99,RB26DETT,Manual,Red
SALE_00901,2022-11-27,R32,1993,113728,C,modified,Bring a Trailer,UK,26618.62,RB26DETT,Automatic,Red
SALE_00902,2018-12-20,R33,1998,127949,A,stock,Mecum,USA,45854.24,RB26DETT,Manual,Midnight Purple
SALE_00903,2024-11-12,R33,1996,21910,D,modified,Cars & Bids,USA,32152.81,RB26DETT,Manual,Black
SALE_00904,2025-06-21,R32,1989,32181,B,stock,Bonhams,USA,45618.93,RB26DETT,Manual,White
SALE_00905,2025-12-09,R33,1997,58530,D,stock,Mecum,USA,34878.17,RB26DETT,Manual,Bayside Blue
SALE_00906,2023-07-27,R33,1996,101930,D,modified,Mecum,USA,28336.73,RB26DETT,Manual,Midnight Purple
SALE_00907,2020-11-27,R33,1995,103770,C,stock,Barrett-Jackson,Canada,33140.12,RB26DETT,Automatic,Silver
SALE_00908,2021-01-05,R32,1990,136561,C,stock,Mecum,UK,22495.94,RB26DETT,Manual,Midnight Purple
SALE_00909,2022-10-25,R33,1996,17765,B,modified,Bring a Trailer,USA,56675.02,RB26DETT,Manual,White
SALE_00910,2020-12-13,R34,1999,95269,C,stock,Barrett-Jackson,Canada,74244.85,RB26DETT,Manual,Bayside Blue
SALE_00911,2023-02-08,R33,1995,108199,B,stock,Bonhams,USA,39348.19,RB26DETT,Manual,Black
SALE_00912,2023-08-09,R33,1995,104750,B,modified,Bonhams,UK,39360.02,RB26DETT,Manual,Bayside Blue
SALE_00913,2019-10-07,R32,1994,88804,B,modified,Bonhams,Japan,33351.99,RB26DETT,Manual,White
SALE_00914,2025-07-24,R32,1991,78138,A,stock,Barrett-Jackson,USA,37831.49,RB26DETT,Manual,Silver
SALE_00915,2023-09-16,R33,1996,82534,B,stock,Bring a Trailer,Japan,42109.43,RB26DETT,Manual,Red
SALE_00916,2020-09-28,R32,1993,94757,B,stock,Bring a Trailer,USA,35675.34,RB26DETT,Manual,Bayside Blue
SALE_00917,2022-04-18,R34,2001,155971,A,modified,Bring a Trailer,Australia,85357.07,RB26DETT,Manual,White
SALE_00918,2024-03-14,R34,1999,106674,D,stock,Mecum,Japan,55432.73,RB26DETT,Manual,Bayside Blue
SALE_00919,2020-10-13,R32,1992,40643,D,modified,Cars & Bids,Japan,27269.06,RB26DETT,Manual,White
SALE_00920,2018-11-16,R33,1996,80974,A,stock,Cars & Bids,UK,53428.3,RB26DETT,Manual,White
SALE_00921,2023-08-19,R33,1996,45145,D,stock,Bonhams,UK,30194.07,RB26DETT,Manual,Bayside Blue
SALE_00922,2023-10-14,R33,1997,130200,B,stock,Bring a Trailer,Japan,36317.64,RB26DETT,Manual,Midnight Purple
SALE_00923,2023-03-21,R32,1992,108780,B,stock,Bring a Trailer,Australia,31202.91,RB26DETT,Manual,Bayside Blue
SALE_00924,2018-12-20,R34,2001,78486,A,stock,Barrett-Jackson,UK,103407.1,RB26DETT,Manual,White
SALE_00925,2022-02-20,R34,1999,53181,D,stock,Bonhams,Australia,66314.1,RB26DETT,Automatic,Bayside Blue
SALE_00926,2021-05-29,R32,1991,32533,C,modified,Mecum,UK,34440.48,RB26DETT,Automatic,Silver
SALE_00927,2022-02-17,R32,1992,98963,A,stock,Bonhams,Japan,37607.33,RB26DETT,Automatic,Black
SALE_00928,2024-02-17,R32,1991,73368,C,stock,Bonhams,Australia,28978.32,RB26DETT,Manual,Midnight Purple
